	gene_id	gene_type	logFC	AveExpr
4675	ENSG00000116141.15	protein_coding	-0.0919503146442953	-0.0431559282028705
18081	ENSG00000172201.11	protein_coding	-0.0926730407838934	1.648697407
9745	ENSG00000188167.8	protein_coding	-0.0904362840814379	2.728204762
8351	ENSG00000204262.12	protein_coding	-0.0911892087798011	4.575892824
4810	ENSG00000237193.1	processed_pseudogene	-0.088628340884635	0.05872209888787
2561	ENSG00000252760.1	rRNA_pseudogene	0.0887507264026389	1.609615673
6721	ENSG00000200563.1	snRNA	-0.0880268405061684	-0.839595670490397
1288	ENSG00000164002.11	protein_coding	-0.0881080266010989	-0.174690323483247
7599	ENSG00000230450.1	processed_pseudogene	0.0895566877949256	1.807073865
3755	ENSG00000241666.2	antisense	-0.0879633979855122	2.183806191
15749	ENSG00000201869.1	snRNA	-0.0940083570143833	3.102970161
5249	ENSG00000153230.4	protein_coding	-0.0919279864975523	4.83806455
14726	ENSG00000248694.1	antisense	0.0876142121318718	-1.303818075
5953	ENSG00000225284.1	antisense	-0.0895877240017844	2.737380669
14276	ENSG00000250504.2	processed_pseudogene	0.0878494678493346	-0.966257284255768
930	ENSG00000158161.15	protein_coding	0.0876733128859377	-0.419617395679758
13168	ENSG00000174780.16	protein_coding	0.0887830364483216	0.334432307931199
3829	ENSG00000221390.1	miRNA	0.09567162821329	-0.965014328982263
1699	ENSG00000162390.17	protein_coding	0.0909018127305676	-1.078659199
1570	ENSG00000230585.2	processed_pseudogene	0.0883304544002391	-0.0301721244623769
975	ENSG00000277958.1	misc_RNA	0.0886704622521015	2.278796244
16135	ENSG00000248195.1	lincRNA	-0.0897453570955628	1.808948319
4557	ENSG00000233626.2	processed_pseudogene	-0.090809479203188	5.773745996
11490	ENSG00000231213.6	protein_coding	-0.0912192078751613	7.053759246
8582	ENSG00000138380.17	protein_coding	-0.088725293619846	-0.38216755187928
3188	ENSG00000233819.1	unprocessed_pseudogene	0.0921944354894726	2.838810154
4292	ENSG00000198892.6	protein_coding	0.0874628021186221	0.525285484171226
10564	ENSG00000242516.1	lincRNA	0.0874576769051824	4.830132887
9735	ENSG00000237676.1	processed_pseudogene	-0.0898531441462423	4.542048041
13937	ENSG00000145362.17	protein_coding	0.0887870000642786	2.984425241
13363	ENSG00000132464.11	protein_coding	-0.0874535047555759	1.455542674
14027	ENSG00000173376.13	protein_coding	0.0906299443051453	5.654332702
16640	ENSG00000066583.11	protein_coding	-0.0918834735946777	4.860876071
2119	ENSG00000055732.12	protein_coding	-0.087407024446684	4.268893008
18127	ENSG00000218186.2	processed_pseudogene	0.0893877638938487	5.322335102
6481	ENSG00000075292.18	protein_coding	0.0887932496790126	-0.856264309271052
17156	ENSG00000249669.9	lincRNA	-0.0906849225854033	3.78635906
5348	ENSG00000233553.1	antisense	-0.0873289159003429	-1.076284235
1616	ENSG00000237663.2	processed_pseudogene	0.0940907471919541	0.556463784609229
16015	ENSG00000248909.1	processed_pseudogene	-0.0898101578531553	3.005166302
1129	ENSG00000146463.11	protein_coding	-0.0907690475435484	10.98795282
16579	ENSG00000250862.1	processed_pseudogene	0.0872406230747324	4.463777451
314	ENSG00000049239.12	protein_coding	0.0878284357275084	1.063180339
9407	ENSG00000214041.4	processed_pseudogene	-0.0872235123971205	4.203795752
8407	ENSG00000235218.2	processed_pseudogene	-0.0921660447546827	5.335784809
18162	ENSG00000216436.2	unprocessed_pseudogene	0.0911389443393225	7.999724535
7063	ENSG00000270699.1	processed_pseudogene	0.0920797475703051	0.682559927041096
10291	ENSG00000272886.5	protein_coding	0.092247348017857	4.065582715
5540	ENSG00000162981.13	protein_coding	0.0875561461001556	0.957042466452254
18625	ENSG00000252512.1	rRNA_pseudogene	0.0914042426426317	0.291129700397807
6707	ENSG00000068654.15	protein_coding	0.0875392126560481	1.661319295
12774	ENSG00000249948.6	polymorphic_pseudogene	0.0871627459054363	-0.149226696006651
1450	ENSG00000070759.16	protein_coding	0.087118740403696	-1.347493333
18863	ENSG00000112164.5	protein_coding	-0.0931250354648795	4.244415271
7588	ENSG00000173302.5	protein_coding	-0.088933202728248	-0.244406939506252
4204	ENSG00000273844.1	unprocessed_pseudogene	0.0879517237417622	-0.00399624747152511
11699	ENSG00000272087.1	lincRNA	0.0938598125809718	5.334532931
9502	ENSG00000232746.1	lincRNA	-0.0916439292551766	3.594485474
3780	ENSG00000143184.4	protein_coding	0.088412692820655	-0.345147386433637
12238	ENSG00000271483.1	processed_pseudogene	-0.0881596769233358	6.107015995
10648	ENSG00000283367.1	sRNA	-0.0899781916760848	6.816293903
15786	ENSG00000249364.5	lincRNA	0.0897445136329458	0.455355385728473
5413	ENSG00000151692.14	protein_coding	0.087410560658426	2.673705201
1513	ENSG00000162365.11	protein_coding	0.0873173120510551	1.839872362
2277	ENSG00000023909.9	protein_coding	-0.0916475705969616	-1.141287463
9547	ENSG00000131370.15	protein_coding	0.0870061467783444	0.0966533183747877
15828	ENSG00000152942.18	protein_coding	0.0870004057623957	1.014292474
6750	ENSG00000225933.1	processed_pseudogene	0.0880662512993923	0.621726743468658
2740	ENSG00000224238.2	antisense	0.109007262899067	-1.205259448
12040	ENSG00000234371.6	transcribed_processed_pseudogene	0.0943225647794545	-0.19141907070212
11335	ENSG00000118007.12	protein_coding	-0.0918656076765164	3.478549708
1810	ENSG00000213703.2	processed_pseudogene	-0.0906671513227304	6.347034093
14332	ENSG00000252951.1	rRNA_pseudogene	0.0897107509420599	7.77507899
15382	ENSG00000241829.1	processed_pseudogene	0.0877369718030134	6.004487804
16902	ENSG00000250692.1	antisense	-0.0927411029225661	4.531033553
15947	ENSG00000251663.1	processed_pseudogene	-0.09062997268215	7.811646878
8615	ENSG00000225216.6	antisense	0.0931894115204953	4.044058553
6259	ENSG00000271889.1	lincRNA	0.0892249026482115	3.103524744
14010	ENSG00000245958.6	transcribed_unprocessed_pseudogene	0.0878471955870556	1.09457098
16344	ENSG00000250958.1	lincRNA	0.0901404461640622	-0.363086479112633
8512	ENSG00000224672.4	processed_pseudogene	0.0897293744040435	0.13660937379898
17119	ENSG00000178776.4	protein_coding	-0.0916738276573469	3.630239532
9857	ENSG00000201570.1	snRNA	0.0875328789454954	3.527087508
18901	ENSG00000274256.1	processed_pseudogene	-0.0904794829102498	2.319565518
12180	ENSG00000113946.3	protein_coding	0.0874188251357397	2.2548212
562	ENSG00000282143.1	lincRNA	0.0872063601041514	-0.946028857648095
7268	ENSG00000236330.1	processed_pseudogene	-0.0884371489886269	6.183381794
11941	ENSG00000121879.4	protein_coding	0.0865397573289698	4.601456136
3416	ENSG00000163382.11	protein_coding	0.0911134031469249	-1.36554546
11596	ENSG00000198829.6	protein_coding	0.0933583226933159	1.052105179
13522	ENSG00000138675.16	protein_coding	-0.0964497240971219	-0.903913566587768
4386	ENSG00000198625.12	protein_coding	0.0896966433070053	-0.774211455560496
14093	ENSG00000261668.1	antisense	0.0868426679820671	-0.0322179971250559
4012	ENSG00000135835.11	protein_coding	0.091030290557666	-1.077740594
14356	ENSG00000198589.11	protein_coding	0.102736570846318	-1.040203208
14564	ENSG00000276623.1	processed_pseudogene	0.0868712058532704	5.637673469
3756	ENSG00000198771.10	protein_coding	-0.0901417836360272	6.913239665
2137	ENSG00000201620.1	rRNA_pseudogene	-0.0876913008297422	0.105075214015757
5225	ENSG00000252516.1	rRNA_pseudogene	0.0897784262082523	1.570465366
444	ENSG00000207434.1	snRNA	0.0919587393989695	6.789347108
9252	ENSG00000178586.5	protein_coding	0.0864695762972709	2.368695376
17985	ENSG00000215124.2	processed_pseudogene	0.087311691953434	7.919331027
7829	ENSG00000226340.1	processed_pseudogene	-0.113933851055702	-1.210568225
18249	ENSG00000265565.1	miRNA	0.0904615664017859	2.394340176
2761	ENSG00000240244.3	processed_pseudogene	0.0864650056860138	-0.252957152911296
15582	ENSG00000251237.1	processed_pseudogene	0.0886937772069395	0.350671922433849
14527	ENSG00000283468.1	miRNA	-0.0884187403118284	0.954359469298441
9430	ENSG00000269894.1	sense_intronic	-0.0902066237688837	5.212775565
6967	ENSG00000158050.4	protein_coding	-0.0911963925579367	6.288673784
5294	ENSG00000224521.1	antisense	0.136443531027958	-0.792024844416739
3145	ENSG00000213171.2	protein_coding	0.0867563109908987	2.378092869
10432	ENSG00000241684.6	antisense	0.0890391451484661	6.792545588
18951	ENSG00000171611.9	protein_coding	0.0869492858290109	5.605101405
16825	ENSG00000216009.3	miRNA	-0.0893277686862579	6.406773662
307	ENSG00000197241.3	protein_coding	-0.0900456508091495	3.843279061
3539	ENSG00000272668.2	antisense	0.0893955569956414	-1.570602247
17580	ENSG00000248484.1	lincRNA	0.0877520273249795	0.702794022376226
15645	ENSG00000249236.2	lincRNA	0.0875497310208549	0.513562325312219
3798	ENSG00000213062.4	lincRNA	0.0927230745828979	0.103575554521581
18966	ENSG00000272170.1	antisense	-0.0922450628517898	7.095994625
11137	ENSG00000197763.15	protein_coding	0.0858803947178686	-0.891609622762106
10886	ENSG00000138459.8	protein_coding	0.0900313656332826	1.069752743
8227	ENSG00000237655.1	antisense	-0.0907710200249416	4.305270246
12636	ENSG00000244004.1	processed_pseudogene	-0.0900956722334989	5.857574827
16110	ENSG00000253073.1	misc_RNA	0.0858010483416441	7.888881899
15075	ENSG00000280449.1	TEC	0.0888030446769411	0.833031129641547
2211	ENSG00000233593.8	processed_transcript	-0.0918865375767018	3.74229086
9861	ENSG00000114784.3	protein_coding	-0.0880043184933837	1.238622998
16636	ENSG00000138829.11	protein_coding	-0.0881626042581491	4.733834339
4172	ENSG00000228687.1	unprocessed_pseudogene	0.0910127098664932	0.328959846621334
15640	ENSG00000248854.1	processed_pseudogene	0.0871591076610229	5.55663199
12279	ENSG00000176945.16	protein_coding	0.0861459641569715	0.82715803545739
4871	ENSG00000199910.1	rRNA	-0.092130149982008	2.841352156
2618	ENSG00000184599.13	protein_coding	-0.0929445274716409	3.798549604
2497	ENSG00000162650.16	protein_coding	0.0914313038572469	0.899032209284167
2692	ENSG00000203865.9	processed_transcript	0.101568280370037	-0.279039575906997
15112	ENSG00000212305.1	snRNA	-0.0863809238910472	-0.992898079752366
2535	ENSG00000200536.1	snoRNA	-0.0890970064406876	7.101507409
5456	ENSG00000243491.1	lincRNA	-0.0917014262175773	5.232131838
8288	ENSG00000260742.1	antisense	-0.0891824926230172	1.089766094
1675	ENSG00000058799.14	protein_coding	0.108504863246784	-0.816920357541519
1314	ENSG00000229901.1	antisense	0.0912439069382141	5.554136104
974	ENSG00000206704.1	misc_RNA	-0.0907207417899987	4.175983573
15652	ENSG00000251435.1	processed_pseudogene	-0.100548992405712	-1.541981699
2343	ENSG00000233557.2	processed_pseudogene	0.0856794427063717	-1.141364772
11023	ENSG00000242445.1	processed_pseudogene	0.087646302845451	-0.973808388170411
4365	ENSG00000182004.12	protein_coding	-0.0915154870105301	6.239023451
5391	ENSG00000228585.1	processed_pseudogene	-0.0902703733569541	6.191172143
13797	ENSG00000251571.1	processed_pseudogene	-0.09228111458058	2.914260784
5907	ENSG00000152133.14	protein_coding	0.0854299560096594	-1.119423861
13417	ENSG00000269559.2	antisense	0.0895396812989765	4.123163543
14729	ENSG00000250636.1	processed_pseudogene	-0.0912312042643423	1.268214636
685	ENSG00000186543.7	unprocessed_pseudogene	0.0854081195121935	-1.348575559
12417	ENSG00000178222.12	protein_coding	0.0889973811101041	1.921238897
4124	ENSG00000116711.9	protein_coding	-0.0898040285872472	4.985868079
9246	ENSG00000227459.1	lincRNA	0.0898018742528869	4.588587027
5117	ENSG00000174371.16	protein_coding	-0.0900047805536915	3.746401556
4476	ENSG00000283044.1	lincRNA	0.0869816947666495	0.873331712705717
9645	ENSG00000233544.1	processed_pseudogene	0.0882286281430751	1.266679888
902	ENSG00000231207.1	processed_pseudogene	0.0877980457718588	5.71990104
6496	ENSG00000272702.1	processed_transcript	0.0860519370562501	-0.888628402881716
14274	ENSG00000285713.1	protein_coding	0.0895415092804106	3.898475805
17980	ENSG00000271897.1	lincRNA	0.101410606186851	-1.496945793
16113	ENSG00000202157.1	snRNA	0.0852915727317448	9.215790859
4602	ENSG00000272167.2	antisense	-0.0888240075600349	4.901318376
18424	ENSG00000228078.1	unprocessed_pseudogene	-0.0855308520505673	-1.058480249
1031	ENSG00000203620.2	lincRNA	-0.0872055352246437	1.549380875
2609	ENSG00000116489.12	protein_coding	-0.0884019173748089	7.927774354
16298	ENSG00000279232.2	antisense	0.0861010460494463	6.722749329
5579	ENSG00000178295.14	protein_coding	0.0852995557808442	1.021995231
2735	ENSG00000229911.2	processed_pseudogene	-0.0856748073107255	2.874950225
15763	ENSG00000113593.11	protein_coding	-0.0922727028142922	3.554854838
17146	ENSG00000173210.19	protein_coding	-0.0902889580999471	4.469791945
2216	ENSG00000122482.20	protein_coding	-0.088896990315082	5.341640302
2601	ENSG00000231246.1	lincRNA	0.0852046699754424	-1.025716202
1791	ENSG00000132849.20	protein_coding	0.086376542022187	6.180596178
14396	ENSG00000283792.1	miRNA	0.0894071179400344	-0.750751904682635
12663	ENSG00000250613.1	processed_pseudogene	-0.0892662667487509	6.976468537
1992	ENSG00000206999.1	snRNA	-0.085807531299613	4.182659722
5490	ENSG00000238962.1	snRNA	0.088104825497783	6.365130594
13607	ENSG00000235043.3	processed_pseudogene	0.0913310570605511	2.817879415
5643	ENSG00000234207.1	lincRNA	0.0904491402492449	7.274747907
7255	ENSG00000230596.3	transcribed_processed_pseudogene	0.0911419842535604	2.607237725
10489	ENSG00000277855.1	antisense	0.0909246392028943	3.071184402
13266	ENSG00000270257.1	processed_pseudogene	0.0924614569311036	6.466038316
5132	ENSG00000215800.2	processed_pseudogene	-0.0889230877169882	6.607336596
17633	ENSG00000251211.1	processed_pseudogene	0.0859541999298221	0.453439287858702
11687	ENSG00000242536.1	lincRNA	0.0883139615980553	3.570155113
5482	ENSG00000234818.1	antisense	0.0906507106702511	4.744217526
2657	ENSG00000116752.5	protein_coding	0.0926076918112406	0.108321052651305
3604	ENSG00000224985.1	antisense	0.0850591630016742	-1.417301493
5255	ENSG00000197591.3	protein_coding	0.0907741696405748	3.136861582
14593	ENSG00000137628.16	protein_coding	0.0897019982800659	6.086740322
5785	ENSG00000270846.1	processed_pseudogene	-0.0889693158085775	5.746542576
420	ENSG00000263676.1	miRNA	0.0885932851186942	1.180390405
10118	ENSG00000236980.9	protein_coding	-0.086520990896187	0.916310731219067
16924	ENSG00000176087.14	protein_coding	-0.0849124371182015	1.01657161
9023	ENSG00000231534.1	sense_intronic	0.0848042099007558	0.321499720427043
1763	ENSG00000272226.1	lincRNA	0.0853357967381618	-1.263904951
12148	ENSG00000280270.1	TEC	-0.0879644467205435	0.539803798913981
1064	ENSG00000263529.2	misc_RNA	0.121104930224694	-0.670027670873748
18622	ENSG00000229776.1	antisense	0.0916607653526316	4.352964344
13229	ENSG00000250775.1	lincRNA	0.0868040698453507	2.201852374
17402	ENSG00000253527.1	antisense	0.0847015746083833	0.0776963494089218
1663	ENSG00000232762.1	antisense	0.0892230080958917	1.296974251
1797	ENSG00000283690.1	miRNA	-0.10729022548557	-1.359788766
5570	ENSG00000223536.5	lincRNA	-0.0900850689552977	5.342855953
3361	ENSG00000235919.4	antisense	0.0894703971351733	3.685730152
11276	ENSG00000240890.2	processed_pseudogene	0.0897547866643516	0.919617932460261
16317	ENSG00000270906.1	processed_pseudogene	-0.0897368650000294	1.051315383
10306	ENSG00000229806.1	processed_pseudogene	0.0855265758175355	0.752849061962257
8336	ENSG00000064989.12	protein_coding	-0.0845404384271701	0.305233857387317
17100	ENSG00000248842.1	lincRNA	0.0974273819609885	-1.260887868
4176	ENSG00000234473.1	processed_pseudogene	-0.0902107758298382	-1.072006711
7071	ENSG00000226034.2	processed_pseudogene	0.0869578714561825	4.80074738
13007	ENSG00000251159.1	processed_pseudogene	0.0885989276554404	4.032157134
17573	ENSG00000243959.3	misc_RNA	0.0903791837671102	3.408642757
7005	ENSG00000275655.1	misc_RNA	0.0871025741488913	4.498785036
13712	ENSG00000251620.1	antisense	0.0868607235010466	-0.105719648037261
18432	ENSG00000204623.9	transcribed_unitary_pseudogene	-0.0855536179953712	2.595788498
17073	ENSG00000183775.10	protein_coding	-0.086569549875615	2.774275607
1667	ENSG00000230138.1	lincRNA	-0.0857667981082612	0.262375663275623
12842	ENSG00000248176.1	lincRNA	0.0927708124377085	4.834417357
15074	ENSG00000249807.1	lincRNA	0.0857016637842872	2.190755428
3819	ENSG00000226967.1	processed_pseudogene	-0.0901774250289355	4.960748034
15125	ENSG00000145569.5	protein_coding	0.0845746790762149	1.654896415
18204	ENSG00000277720.1	unprocessed_pseudogene	0.0932340778214027	-0.82775745072852
1054	ENSG00000252450.1	misc_RNA	0.0847270173635794	-0.0831915046193689
10804	ENSG00000239455.1	processed_pseudogene	-0.0844926687652592	7.949249707
7830	ENSG00000168280.16	protein_coding	0.0857800857397778	0.829575434187135
2849	ENSG00000232527.7	lincRNA	-0.0885537942533445	6.858998384
2118	ENSG00000162643.12	protein_coding	0.0861353605082581	-1.459616994
15981	ENSG00000277188.1	misc_RNA	0.0886259581423386	0.628645773364765
12589	ENSG00000249347.1	processed_pseudogene	-0.0890752441347265	4.297389868
17165	ENSG00000221043.2	snoRNA	0.0848225833355494	3.307448991
8643	ENSG00000231653.1	antisense	0.0882677544997421	2.861313008
9834	ENSG00000114745.13	protein_coding	0.0844645647197787	3.640731826
14430	ENSG00000171560.14	protein_coding	0.0884629944212756	0.59677976653993
7832	ENSG00000228236.2	processed_pseudogene	0.0902662125145628	7.133257647
8114	ENSG00000091428.17	protein_coding	0.0847316144529089	0.844247968526811
13172	ENSG00000171476.21	protein_coding	0.120122440951115	-1.728185026
1452	ENSG00000280670.2	protein_coding	0.0859683997257525	1.650760474
11212	ENSG00000270492.1	processed_pseudogene	-0.0874898231057959	10.29964431
9780	ENSG00000234073.1	processed_pseudogene	-0.0881285873683036	3.568306603
16153	ENSG00000285190.1	antisense	0.0846590618061354	1.936045477
